"surface","key","english_source","current_translation","suggested_translation","placeholders","notes"
"web-app","clubs.geo.typed.title","We couldn't place this address on the map","","","",""
"web-app","clubs.geo.typed.body","Check the address above — street, city and country — then submit again.","","","",""
"web-app","clubs.geo.sourced.title","We couldn't place this address on the map","","","",""
"web-app","clubs.geo.sourced.body","We filled this in from CueScore. Edit it above and submit again — change as much as you need.","","","",""
"web-app","clubs.geo.tried","What we looked up","","","",""
"web-app","clubs.geo.down.title","The address lookup is unavailable","","","",""
"web-app","clubs.geo.down.body","Nothing you typed is wrong — the problem is at our end.","","","",""
"web-app","clubs.confirm.title","Is that close enough?","","","",""
"web-app","clubs.confirm.body","We could only find the general area — add more detail if you can, or submit it as it is.","","","",""
"web-app","clubs.confirm.yes","Submit it as it is","","","",""
"web-app","clubs.confirm.no","Add more detail","","","",""
"web-app","clubs.cuescore.lead","Fastest way: paste the club's CueScore venue link — the one that ends in a number. Or add it manually below.","","","",""
"web-app","clubs.cuescore.urlPlaceholder","https://cuescore.com/venue/…","","","",""
"web-app","clubs.cuescore.urlLabel","CueScore venue link","","","",""
"web-app","clubs.cuescore.lookup","Look up","","","",""
"web-app","clubs.cuescore.looking","Reading…","","","",""
"web-app","clubs.cuescore.sourced","Sourced from CueScore","","","",""
"web-app","clubs.cuescore.matched","This club is already on 8nOut.","","","",""
"web-app","clubs.cuescore.addToClubs","Add to my clubs","","","",""
"web-app","clubs.cuescore.lookAnother","Look up another","","","",""
"web-app","clubs.cuescore.unavailable","That club can't be added from CueScore. Add it manually below.","","","",""
"web-app","clubs.cuescore.err.rate_limited","Too many CueScore lookups just now — try again later, or add it manually.","","","",""
"web-app","clubs.cuescore.err.bad_url","That link has no venue number in it. We need the club's CueScore venue page — the link ends in a number, like cuescore.com/venue/Club+Name/60451687. Or add it manually below.","","","",""
"web-app","clubs.cuescore.err.unreachable","Couldn't reach CueScore right now — try again shortly, or add it manually.","","","",""
"web-app","clubs.cuescore.err.not_found","We couldn't find a CueScore venue with that number — double-check the link, or add the club manually below.","","","",""
"web-app","clubs.cuescore.err.forbidden","You can't add a club right now.","","","",""
"web-app","clubs.websiteLabel","Website (optional)","","","",""
"web-app","clubs.websitePlaceholder","https://mokumpool.nl","","","",""
"web-app","clubs.websiteHint","A website or Facebook page — either works.","","","",""
"web-app","clubs.websiteInvalid","That doesn't look like a valid web address — check it and try again.","","","",""
"web-app","report.reasonLabel","Reason","Reden","","",""
"web-app","report.detailPlaceholder","Anything else we should know? (optional)","Nog iets wat we moeten weten? (optioneel)","","",""
"web-app","report.send","Send","Versturen","","",""
"web-app","report.venue.privateResidence","This is a home or private address","Dit is een woning of privéadres","","",""
"web-app","report.venue.notAVenue","Not a real pool venue","Geen echte poolclub","","",""
"web-app","report.venue.closedOrWrong","Closed, or wrong details","Gesloten, of onjuiste gegevens","","",""
"web-app","report.venue.other","Something else","Iets anders","","",""
"web-app","report.reportPlayer","Report player","Speler melden","","",""
"web-app","report.blockPlayer","Block player","Speler blokkeren","","",""
"web-app","report.alsoBlock","Also block this player","Deze speler ook blokkeren","","",""
"web-app","report.blockConfirm","Block {name}? You won't see each other on the map, any connection between you is removed, and any chat between you leaves your list. They won't be told they've been blocked.","{name} blokkeren? Jullie zien elkaar niet meer op de kaart, een connectie tussen jullie wordt verwijderd en een gesprek tussen jullie verdwijnt uit je lijst. Diegene krijgt hier geen melding van.","","{name}",""
"web-app","report.playerReported","Report sent.","Melding verstuurd.","","",""
"web-app","report.playerReportedBlocked","Reported and blocked.","Gemeld en geblokkeerd.","","",""
"web-app","report.player.harassment","Harassment or abuse","Intimidatie of misbruik","","",""
"web-app","report.player.spam","Spam","Spam","","",""
"web-app","report.player.inappropriatePhoto","Inappropriate photo","Ongepaste foto","","",""
"web-app","report.player.fakeProfile","Fake profile","Nepprofiel","","",""
"web-app","report.player.other","Something else","Iets anders","","",""
"web-app","report.reportMessage","Report message","Bericht melden","","",""
"web-app","report.message.harassment","Harassment or abuse","Intimidatie of misbruik","","",""
"web-app","report.message.spam","Spam","Spam","","",""
"web-app","report.message.moneyPlaySolicitation","Asking to play for money","Voorstel om voor geld te spelen","","",""
"web-app","report.message.other","Something else","Iets anders","","",""
"web-app","report.goodFaith","I'm making this report in good faith and believe the information in it is accurate and complete.","Ik doe deze melding te goeder trouw en geloof dat de informatie erin juist en volledig is.","","",""
"web-app","reportDecision.title","About your report","Over je melding","","",""
"web-app","reportDecision.actioned","We reviewed your report and acted on it under our Terms of Service.","We hebben je melding beoordeeld en er op grond van onze Servicevoorwaarden naar gehandeld.","","",""
"web-app","reportDecision.dismissed","We reviewed your report and didn't find a breach of our rules.","We hebben je melding beoordeeld en geen overtreding van onze regels gevonden.","","",""
"web-app","moderation.noAutomation","No automated tools were used in this decision — a person reviewed it.","Bij deze beslissing zijn geen geautomatiseerde middelen gebruikt — een persoon heeft dit beoordeeld.","","",""
"web-app","moderation.redress","If you think this is wrong, contact us at privacy@8nout.com. Your right to go to court is unaffected.","Vind je dit onterecht, neem dan contact op via privacy@8nout.com. Je recht om naar de rechter te stappen blijft bestaan.","","",""
"web-app","tabs.chat","Chat","Chat","","",""
"web-app","chat.title","Chat","Chat","","",""
"web-app","chat.emptyTitle","No conversations yet.","Nog geen gesprekken.","","",""
"web-app","chat.emptySteer","Start one with a connection.","Begin er een met een connectie.","","",""
"web-app","chat.emptyCta","Go to Connections","Ga naar Connecties","","",""
"web-app","chat.previewYou","You: {text}","Jij: {text}","","{text}",""
"web-app","chat.unreadA11y","{count} unread","{count} ongelezen","","{count}",""
"web-app","chat.mutedA11y","Muted","Gedempt","","",""
"web-app","chat.hiddenCount","Hidden ({count})","Verborgen ({count})","","{count}",""
"web-app","chat.unhide","Unhide","Weer tonen","","",""
"web-app","chat.hiddenNote","A hidden conversation comes back when a new message arrives.","Een verborgen gesprek komt terug bij een nieuw bericht.","","",""
"web-app","chat.retentionFootnote","Messages are deleted automatically 60 days after they're sent.","Berichten worden 60 dagen na verzending automatisch verwijderd.","","",""
"web-app","chat.threadEmpty","Say hi and arrange a game.","Zeg hoi en plan een partij.","","",""
"web-app","chat.challengeCard","Invitation to play","Uitnodiging voor een partij","","",""
"web-app","chat.challengeExpired","Invitation expired","Uitnodiging verlopen","","",""
"web-app","chat.cardYouInvited","You invited {name}","Je hebt {name} uitgenodigd","","{name}",""
"web-app","chat.cardInvitedYou","{name} invited you","{name} heeft je uitgenodigd","","{name}",""
"web-app","chat.cardView","View in Challenges","In Uitdagingen bekijken","","",""
"web-app","chat.deletedPlayer","Deleted player","Verwijderde speler","","",""
"web-app","chat.composePlaceholder","Write a message…","Schrijf een bericht…","","",""
"web-app","chat.errNotConnected","You're no longer connected — new messages can't be sent.","Jullie zijn niet meer verbonden — nieuwe berichten kunnen niet worden verstuurd.","","",""
"web-app","chat.errTooLong","That message is too long — the limit is 2,000 characters.","Dat bericht is te lang — de limiet is 2.000 tekens.","","",""
"web-app","chat.errTooFast","You're sending messages very quickly — give it a moment and try again.","Je verstuurt berichten erg snel — wacht even en probeer het opnieuw.","","",""
"web-app","chat.errUnavailable","Messaging is unavailable right now — try again later.","Berichten versturen kan nu even niet — probeer het later opnieuw.","","",""
"web-app","chat.filterBlocked","This message can't be sent — it contains language that isn't allowed on 8nOut. Edit it and try again.","Dit bericht kan niet worden verstuurd — het bevat taal die niet is toegestaan op 8nOut. Pas het aan en probeer het opnieuw.","","",""
"web-app","chat.deleteForEveryone","Delete for everyone","Verwijderen voor iedereen","","",""
"web-app","chat.deleteConfirmTitle","Delete for everyone?","Verwijderen voor iedereen?","","",""
"web-app","chat.learnMore","Learn more","Meer informatie","","",""
"web-app","chat.deletedByYou","You deleted this message","Je hebt dit bericht verwijderd","","",""
"web-app","chat.deletedMessage","This message was deleted","Dit bericht is verwijderd","","",""
"web-app","chat.hide","Hide conversation","Gesprek verbergen","","",""
"web-app","chat.hideBody","This hides the conversation from your list — nothing is deleted, and {name} won't notice anything. It comes back if they message you again.","Dit verbergt het gesprek uit je lijst — er wordt niets verwijderd en {name} merkt er niets van. Bij een nieuw bericht van {name} komt het terug.","","{name}",""
"web-app","chat.mute","Mute notifications","Meldingen dempen","","",""
"web-app","chat.unmute","Unmute","Dempen opheffen","","",""
"web-app","chat.firstNotice.heading","How chat works","Zo werkt de chat","","",""
"web-app","chat.reaction.trigger","React","Reageren","","",""
"web-app","chat.reaction.thumbsUp","Thumbs up","Duim omhoog","","",""
"web-app","chat.reaction.thumbsDown","Thumbs down","Duim omlaag","","",""
"web-app","chat.reaction.heart","Heart","Hart","","",""
"web-app","chat.reaction.laugh","Laughing","Lachend","","",""
"web-app","chat.reaction.surprised","Surprised","Verrast","","",""
"web-app","chat.reaction.pray","Praying hands","Biddende handen","","",""
"web-app","chat.reaction.remove","Remove reaction","Reactie verwijderen","","",""
"web-app","chat.reaction.includingYou","including you","jou inbegrepen","","",""
"web-app","chat.sentMark","Sent","Verzonden","","",""
"web-app","chat.typingIndicatorA11y","{name} is typing…","{name} is aan het typen…","","{name}",""
"web-app","appearance.heading","Appearance","Weergave","","",""
"web-app","appearance.system","System","Systeem","","",""
"web-app","appearance.light","Light","Licht","","",""
"web-app","appearance.dark","Dark","Donker","","",""
"web-app","language.heading","Language","Taal","","",""
"web-app","invite.heading","Invite a player","Nodig een speler uit","","",""
"web-app","invite.body","Share your link — whoever joins is connected to you automatically.","Deel je link — wie zich aanmeldt, wordt automatisch met je verbonden.","","",""
"web-app","invite.linkCopied","Link copied!","Link gekopieerd!","","",""
