"surface","key","english_source","current_translation","suggested_translation","placeholders","notes"
"web-app","clubs.cuescore.matched","This club is already on 8nOut.","","","",""
"web-app","clubs.cuescore.addToClubs","Add to my clubs","","","",""
"web-app","clubs.cuescore.lookAnother","Look up another","","","",""
"web-app","clubs.cuescore.unavailable","That club can't be added from CueScore. Add it manually below.","","","",""
"web-app","clubs.cuescore.err.rate_limited","Too many CueScore lookups just now — try again later, or add it manually.","","","",""
"web-app","clubs.cuescore.err.bad_url","That link has no venue number in it. We need the club's CueScore venue page — the link ends in a number, like cuescore.com/venue/Club+Name/60451687. Or add it manually below.","","","",""
"web-app","clubs.cuescore.err.unreachable","Couldn't reach CueScore right now — try again shortly, or add it manually.","","","",""
"web-app","clubs.cuescore.err.forbidden","You can't add a club right now.","","","",""
"web-app","clubs.websiteLabel","Website (optional)","","","",""
"web-app","clubs.websitePlaceholder","https://mokumpool.nl","","","",""
"web-app","clubs.websiteHint","A website or Facebook page — either works.","","","",""
"web-app","clubs.websiteInvalid","That doesn't look like a valid web address — check it and try again.","","","",""
"web-app","report.reasonLabel","Reason","Grund","","",""
"web-app","report.detailPlaceholder","Anything else we should know? (optional)","Sonst noch etwas, das wir wissen sollten? (optional)","","",""
"web-app","report.send","Send","Senden","","",""
"web-app","report.venue.privateResidence","This is a home or private address","Das ist eine Wohnung oder eine Privatadresse","","",""
"web-app","report.venue.notAVenue","Not a real pool venue","Kein echter Billardclub","","",""
"web-app","report.venue.closedOrWrong","Closed, or wrong details","Geschlossen, oder falsche Angaben","","",""
"web-app","report.venue.other","Something else","Etwas anderes","","",""
"web-app","report.reportPlayer","Report player","Spieler melden","","",""
"web-app","report.blockPlayer","Block player","Spieler blockieren","","",""
"web-app","report.alsoBlock","Also block this player","Diesen Spieler auch blockieren","","",""
"web-app","report.blockConfirm","Block {name}? You won't see each other on the map, any connection between you is removed, and any chat between you leaves your list. They won't be told they've been blocked.","{name} blockieren? Ihr seht euch nicht mehr auf der Karte, eine Verbindung zwischen euch wird entfernt und ein Chat zwischen euch verschwindet aus deiner Liste. Die Person erfährt nichts davon.","","{name}",""
"web-app","report.playerReported","Report sent.","Meldung gesendet.","","",""
"web-app","report.playerReportedBlocked","Reported and blocked.","Gemeldet und blockiert.","","",""
"web-app","report.player.harassment","Harassment or abuse","Belästigung oder Missbrauch","","",""
"web-app","report.player.spam","Spam","Spam","","",""
"web-app","report.player.inappropriatePhoto","Inappropriate photo","Unangemessenes Foto","","",""
"web-app","report.player.fakeProfile","Fake profile","Fake-Profil","","",""
"web-app","report.player.other","Something else","Etwas anderes","","",""
"web-app","report.reportMessage","Report message","Nachricht melden","","",""
"web-app","report.message.harassment","Harassment or abuse","Belästigung oder Missbrauch","","",""
"web-app","report.message.spam","Spam","Spam","","",""
"web-app","report.message.moneyPlaySolicitation","Asking to play for money","Aufforderung zum Spiel um Geld","","",""
"web-app","report.message.other","Something else","Etwas anderes","","",""
"web-app","report.goodFaith","I'm making this report in good faith and believe the information in it is accurate and complete.","Ich erstatte diese Meldung in gutem Glauben und halte die Angaben darin für richtig und vollständig.","","",""
"web-app","reportDecision.title","About your report","Zu deiner Meldung","","",""
"web-app","reportDecision.actioned","We reviewed your report and acted on it under our Terms of Service.","Wir haben deine Meldung geprüft und auf Grundlage unserer Nutzungsbedingungen gehandelt.","","",""
"web-app","reportDecision.dismissed","We reviewed your report and didn't find a breach of our rules.","Wir haben deine Meldung geprüft und keinen Verstoß gegen unsere Regeln gefunden.","","",""
"web-app","moderation.noAutomation","No automated tools were used in this decision — a person reviewed it.","Für diese Entscheidung wurden keine automatisierten Mittel eingesetzt — ein Mensch hat sie geprüft.","","",""
"web-app","moderation.redress","If you think this is wrong, contact us at privacy@8nout.com. Your right to go to court is unaffected.","Wenn du das für falsch hältst, erreichst du uns unter privacy@8nout.com. Dein Recht, vor Gericht zu gehen, bleibt unberührt.","","",""
"web-app","tabs.chat","Chat","Chat","","",""
"web-app","chat.title","Chat","Chat","","",""
"web-app","chat.emptyTitle","No conversations yet.","Noch keine Chats.","","",""
"web-app","chat.emptySteer","Start one with a connection.","Starte einen mit einem Kontakt.","","",""
"web-app","chat.emptyCta","Go to Connections","Zu den Kontakten","","",""
"web-app","chat.previewYou","You: {text}","Du: {text}","","{text}",""
"web-app","chat.unreadA11y","{count} unread","{count} ungelesen","","{count}",""
"web-app","chat.mutedA11y","Muted","Stummgeschaltet","","",""
"web-app","chat.hiddenCount","Hidden ({count})","Ausgeblendet ({count})","","{count}",""
"web-app","chat.unhide","Unhide","Einblenden","","",""
"web-app","chat.hiddenNote","A hidden conversation comes back when a new message arrives.","Ein ausgeblendeter Chat taucht bei einer neuen Nachricht wieder auf.","","",""
"web-app","chat.retentionFootnote","Messages are deleted automatically 60 days after they're sent.","Nachrichten werden 60 Tage nach dem Senden automatisch gelöscht.","","",""
"web-app","chat.threadEmpty","Say hi and arrange a game.","Sag Hallo und verabrede eine Partie.","","",""
"web-app","chat.challengeCard","Invitation to play","Einladung zum Spiel","","",""
"web-app","chat.challengeExpired","Invitation expired","Einladung abgelaufen","","",""
"web-app","chat.cardYouInvited","You invited {name}","Du hast {name} eingeladen","","{name}",""
"web-app","chat.cardInvitedYou","{name} invited you","{name} hat dich eingeladen","","{name}",""
"web-app","chat.cardView","View in Challenges","In den Duellen ansehen","","",""
"web-app","chat.deletedPlayer","Deleted player","Gelöschter Spieler","","",""
"web-app","chat.composePlaceholder","Write a message…","Nachricht schreiben…","","",""
"web-app","chat.errNotConnected","You're no longer connected — new messages can't be sent.","Ihr seid nicht mehr verbunden — neue Nachrichten können nicht gesendet werden.","","",""
"web-app","chat.errTooLong","That message is too long — the limit is 2,000 characters.","Diese Nachricht ist zu lang — höchstens 2.000 Zeichen.","","",""
"web-app","chat.errTooFast","You're sending messages very quickly — give it a moment and try again.","Du sendest sehr schnell hintereinander — warte kurz und versuch es noch mal.","","",""
"web-app","chat.errUnavailable","Messaging is unavailable right now — try again later.","Nachrichten sind gerade nicht verfügbar — versuch es später noch mal.","","",""
"web-app","chat.filterBlocked","This message can't be sent — it contains language that isn't allowed on 8nOut. Edit it and try again.","Diese Nachricht kann nicht gesendet werden — sie enthält Sprache, die auf 8nOut nicht erlaubt ist. Ändere sie und versuch es noch mal.","","",""
"web-app","chat.deleteForEveryone","Delete for everyone","Für alle löschen","","",""
"web-app","chat.deleteConfirmTitle","Delete for everyone?","Für alle löschen?","","",""
"web-app","chat.learnMore","Learn more","Mehr erfahren","","",""
"web-app","chat.deletedByYou","You deleted this message","Du hast diese Nachricht gelöscht","","",""
"web-app","chat.deletedMessage","This message was deleted","Diese Nachricht wurde gelöscht","","",""
"web-app","chat.hide","Hide conversation","Chat ausblenden","","",""
"web-app","chat.hideBody","This hides the conversation from your list — nothing is deleted, and {name} won't notice anything. It comes back if they message you again.","Das blendet den Chat in deiner Liste aus — nichts wird gelöscht, und {name} merkt nichts davon. Bei einer neuen Nachricht von {name} taucht er wieder auf.","","{name}",""
"web-app","chat.mute","Mute notifications","Benachrichtigungen stummschalten","","",""
"web-app","chat.unmute","Unmute","Stummschaltung aufheben","","",""
"web-app","chat.firstNotice.heading","How chat works","So funktioniert der Chat","","",""
"web-app","chat.firstNotice.body","Chat is one-to-one, with your accepted connections only. Messages are deleted automatically 60 days after they're sent. We don't read your messages — if one is reported, a moderator can review it and the messages around it, and every such access is logged. Anything you type here — including an address — stays in the chat for up to 60 days, even if you later disconnect or block. See the Privacy Policy for details.","Der Chat ist eins zu eins und nur mit angenommenen Kontakten möglich. Nachrichten werden 60 Tage nach dem Senden automatisch gelöscht. Wir lesen deine Nachrichten nicht — wird eine Nachricht gemeldet, kann ein Moderator sie und die Nachrichten darum herum ansehen, und jeder solche Zugriff wird protokolliert. Alles, was du hier tippst — auch eine Adresse — bleibt bis zu 60 Tage im Chat, auch wenn du die Verbindung später trennst oder jemanden blockierst. Details stehen in der Datenschutzrichtlinie.","","",""
"web-app","chat.reaction.trigger","React","Reagieren","","",""
"web-app","chat.reaction.thumbsUp","Thumbs up","Daumen hoch","","",""
"web-app","chat.reaction.thumbsDown","Thumbs down","Daumen runter","","",""
"web-app","chat.reaction.heart","Heart","Herz","","",""
"web-app","chat.reaction.laugh","Laughing","Lachend","","",""
"web-app","chat.reaction.surprised","Surprised","Überrascht","","",""
"web-app","chat.reaction.pray","Praying hands","Betende Hände","","",""
"web-app","chat.reaction.remove","Remove reaction","Reaktion entfernen","","",""
"web-app","chat.reaction.includingYou","including you","dich eingeschlossen","","",""
"web-app","appearance.heading","Appearance","Darstellung","","",""
"web-app","appearance.system","System","System","","",""
"web-app","appearance.light","Light","Hell","","",""
"web-app","appearance.dark","Dark","Dunkel","","",""
"web-app","language.heading","Language","Sprache","","",""
"web-app","invite.heading","Invite a player","Einen Spieler einladen","","",""
"web-app","invite.body","Share your link — whoever joins is connected to you automatically.","Teile deinen Link — wer beitritt, wird automatisch mit dir verbunden.","","",""
"web-app","invite.linkCopied","Link copied!","Link kopiert!","","",""
"web-app","invite.share","Share invite link","Einladungslink teilen","","",""
"web-app","invite.shareTitle","8nOut invite","8nOut-Einladung","","",""
"web-app","invite.shareText","Join me on 8nOut — find and connect with One Pocket players.","Komm zu mir auf 8nOut — finde One-Pocket-Spieler und verbinde dich mit ihnen.","","",""
"web-app","bio.about","About you","Über dich","","",""
"web-app","bio.aboutPlaceholder","One Pocket only. Always up for a session.","Nur One Pocket. Immer für eine Session zu haben.","","",""
"web-app","bio.homeTown","Home town","Wohnort","","",""
"web-app","bio.homeTownPlaceholder","e.g. Amsterdam","z. B. Amsterdam","","",""
"web-app","bio.homeTownHint","Your town or city only — every member can see this, so skip the street address or postal code.","Nur dein Wohnort — jedes Mitglied kann das sehen, also lass die genaue Adresse oder Postleitzahl weg.","","",""
"web-app","bio.country","Country","Land","","",""
"web-app","bio.countryPlaceholder","Netherlands","Niederlande","","",""
